s,sLabel,point,update,isil,jawp
http://www.wikidata.org/entity/Q11585985,石川県立図書館,Point(136.659833 36.558806),2019-06-12T12:10:46Z,JP-1001501,https://ja.wikipedia.org/wiki/%E7%9F%B3%E5%B7%9D%E7%9C%8C%E7%AB%8B%E5%9B%B3%E6%9B%B8%E9%A4%A8
http://www.wikidata.org/entity/Q17988745,石川武美記念図書館,,2019-02-27T12:10:35Z,JP-1001290,https://ja.wikipedia.org/wiki/%E7%9F%B3%E5%B7%9D%E6%AD%A6%E7%BE%8E%E8%A8%98%E5%BF%B5%E5%9B%B3%E6%9B%B8%E9%A4%A8
http://www.wikidata.org/entity/Q11585574,石岡市立中央図書館,Point(140.271639 36.193306),2019-02-27T11:50:48Z,JP-1000453,https://ja.wikipedia.org/wiki/%E7%9F%B3%E5%B2%A1%E5%B8%82%E7%AB%8B%E4%B8%AD%E5%A4%AE%E5%9B%B3%E6%9B%B8%E9%A4%A8
http://www.wikidata.org/entity/Q11584234,矢祭もったいない図書館,Point(140.423917 36.869278),2019-02-27T11:50:13Z,JP-1000428,https://ja.wikipedia.org/wiki/%E7%9F%A2%E7%A5%AD%E3%82%82%E3%81%A3%E3%81%9F%E3%81%84%E3%81%AA%E3%81%84%E5%9B%B3%E6%9B%B8%E9%A4%A8
http://www.wikidata.org/entity/Q11582707,県立長野図書館,Point(138.188056 36.636111),2019-04-24T14:18:26Z,JP-1001637,https://ja.wikipedia.org/wiki/%E7%9C%8C%E7%AB%8B%E9%95%B7%E9%87%8E%E5%9B%B3%E6%9B%B8%E9%A4%A8
http://www.wikidata.org/entity/Q11582114,相模原市立図書館,Point(139.392917 35.567556),2019-05-26T08:54:32Z,JP-1001326,https://ja.wikipedia.org/wiki/%E7%9B%B8%E6%A8%A1%E5%8E%9F%E5%B8%82%E7%AB%8B%E5%9B%B3%E6%9B%B8%E9%A4%A8
http://www.wikidata.org/entity/Q11581378,盛岡市立図書館,Point(141.141722 39.720833),2019-02-27T11:45:20Z,JP-1000212,https://ja.wikipedia.org/wiki/%E7%9B%9B%E5%B2%A1%E5%B8%82%E7%AB%8B%E5%9B%B3%E6%9B%B8%E9%A4%A8
http://www.wikidata.org/entity/Q55525835,白馬村図書館,Point(137.8632 36.6986),2019-09-04T11:55:59Z,JP-1001740,https://ja.wikipedia.org/wiki/%E7%99%BD%E9%A6%AC%E6%9D%91%E5%9B%B3%E6%9B%B8%E9%A4%A8
http://www.wikidata.org/entity/Q11579626,白岡市立図書館,Point(139.66875 36.019611),2019-02-27T11:57:39Z,JP-1000750,https://ja.wikipedia.org/wiki/%E7%99%BD%E5%B2%A1%E5%B8%82%E7%AB%8B%E5%9B%B3%E6%9B%B8%E9%A4%A8
http://www.wikidata.org/entity/Q11577799,甲府市立図書館,Point(138.581861 35.659472),2019-02-27T12:17:46Z,JP-1001586,https://ja.wikipedia.org/wiki/%E7%94%B2%E5%BA%9C%E5%B8%82%E7%AB%8B%E5%9B%B3%E6%9B%B8%E9%A4%A8
http://www.wikidata.org/entity/Q11573933,瑞穂市図書館,Point(136.684972 35.390869),2019-02-27T12:22:52Z,JP-1001788,https://ja.wikipedia.org/wiki/%E7%91%9E%E7%A9%82%E5%B8%82%E5%9B%B3%E6%9B%B8%E9%A4%A8
http://www.wikidata.org/entity/Q11573913,瑞浪市民図書館,Point(137.255867 35.364336),2019-02-27T12:22:35Z,JP-1001776,https://ja.wikipedia.org/wiki/%E7%91%9E%E6%B5%AA%E5%B8%82%E6%B0%91%E5%9B%B3%E6%9B%B8%E9%A4%A8
http://www.wikidata.org/entity/Q11568050,熊本市立図書館,Point(130.725 32.798472),2019-04-21T16:52:03Z,JP-1003025,https://ja.wikipedia.org/wiki/%E7%86%8A%E6%9C%AC%E5%B8%82%E7%AB%8B%E5%9B%B3%E6%9B%B8%E9%A4%A8
http://www.wikidata.org/entity/Q17209737,滝川市立図書館,Point(141.910278 43.557778),2019-06-10T01:23:12Z,JP-1000082,https://ja.wikipedia.org/wiki/%E6%BB%9D%E5%B7%9D%E5%B8%82%E7%AB%8B%E5%9B%B3%E6%9B%B8%E9%A4%A8
http://www.wikidata.org/entity/Q11564636,滋賀県立図書館,Point(135.943333 34.970944),2019-03-09T23:49:15Z,JP-1002045,https://ja.wikipedia.org/wiki/%E6%BB%8B%E8%B3%80%E7%9C%8C%E7%AB%8B%E5%9B%B3%E6%9B%B8%E9%A4%A8
http://www.wikidata.org/entity/Q11563053,港区立高輪図書館,,2019-02-27T12:01:40Z,JP-1000919,https://ja.wikipedia.org/wiki/%E6%B8%AF%E5%8C%BA%E7%AB%8B%E5%9B%B3%E6%9B%B8%E9%A4%A8
http://www.wikidata.org/entity/Q11561699,渋谷区立笹塚図書館,,2019-02-27T12:03:53Z,JP-1001014,https://ja.wikipedia.org/wiki/%E6%B8%8B%E8%B0%B7%E5%8C%BA%E7%AB%8B%E7%AC%B9%E5%A1%9A%E5%9B%B3%E6%9B%B8%E9%A4%A8
http://www.wikidata.org/entity/Q21653252,渋谷区立本町図書館,,2019-02-27T12:03:58Z,JP-1001018,https://ja.wikipedia.org/wiki/%E6%B8%8B%E8%B0%B7%E5%8C%BA%E7%AB%8B%E6%9C%AC%E7%94%BA%E5%9B%B3%E6%9B%B8%E9%A4%A8
http://www.wikidata.org/entity/Q11561691,渋谷区立中央図書館,,2019-02-27T12:03:46Z,JP-1001013,https://ja.wikipedia.org/wiki/%E6%B8%8B%E8%B0%B7%E5%8C%BA%E7%AB%8B%E5%9B%B3%E6%9B%B8%E9%A4%A8
http://www.wikidata.org/entity/Q11559026,海津市立平田図書館,Point(136.635944444 35.257166666),2019-02-27T12:23:11Z,JP-1001799,https://ja.wikipedia.org/wiki/%E6%B5%B7%E6%B4%A5%E5%B8%82%E5%B9%B3%E7%94%B0%E5%9B%B3%E6%9B%B8%E9%A4%A8
http://www.wikidata.org/entity/Q11559028,海津市図書館,,2019-02-27T12:23:09Z,JP-1001798,https://ja.wikipedia.org/wiki/%E6%B5%B7%E6%B4%A5%E5%B8%82%E5%9B%B3%E6%9B%B8%E9%A4%A8
http://www.wikidata.org/entity/Q11559025,海津市立南濃図書館,Point(136.598583333 35.221361111),2019-02-27T12:23:12Z,JP-1001800,https://ja.wikipedia.org/wiki/%E6%B5%B7%E6%B4%A5%E5%B8%82%E5%8D%97%E6%BF%83%E5%9B%B3%E6%9B%B8%E9%A4%A8
http://www.wikidata.org/entity/Q48746644,浜松市立佐久間図書館,,2019-07-14T00:52:54Z,JP-1001847,https://ja.wikipedia.org/wiki/%E6%B5%9C%E6%9D%BE%E5%B8%82%E7%AB%8B%E4%BD%90%E4%B9%85%E9%96%93%E5%9B%B3%E6%9B%B8%E9%A4%A8
http://www.wikidata.org/entity/Q41761492,浜松市立中央図書館,Point(137.725395 34.709634),2019-04-24T14:00:04Z,JP-1001829,https://ja.wikipedia.org/wiki/%E6%B5%9C%E6%9D%BE%E5%B8%82%E7%AB%8B%E4%B8%AD%E5%A4%AE%E5%9B%B3%E6%9B%B8%E9%A4%A8
http://www.wikidata.org/entity/Q25907154,津島市立図書館,,2019-02-27T12:26:40Z,JP-1001947,https://ja.wikipedia.org/wiki/%E6%B4%A5%E5%B3%B6%E5%B8%82%E7%AB%8B%E5%9B%B3%E6%9B%B8%E9%A4%A8
http://www.wikidata.org/entity/Q18337396,津山市立図書館,,2019-02-27T12:41:28Z,JP-1002530,https://ja.wikipedia.org/wiki/%E6%B4%A5%E5%B1%B1%E5%B8%82%E7%AB%8B%E5%9B%B3%E6%9B%B8%E9%A4%A8
http://www.wikidata.org/entity/Q11553482,河内長野市立図書館,Point(135.560261 34.454506),2019-03-04T21:02:01Z,JP-1002249,https://ja.wikipedia.org/wiki/%E6%B2%B3%E5%86%85%E9%95%B7%E9%87%8E%E5%B8%82%E7%AB%8B%E5%9B%B3%E6%9B%B8%E9%A4%A8
http://www.wikidata.org/entity/Q4588006,沖縄県立図書館,Point(127.694167 26.208444),2019-05-18T20:43:33Z,JP-1003194,https://ja.wikipedia.org/wiki/%E6%B2%96%E7%B8%84%E7%9C%8C%E7%AB%8B%E5%9B%B3%E6%9B%B8%E9%A4%A8
http://www.wikidata.org/entity/Q11551838,池田市立図書館,Point(135.435889 34.82375),2019-05-22T17:30:55Z,JP-1002211,https://ja.wikipedia.org/wiki/%E6%B1%A0%E7%94%B0%E5%B8%82%E7%AB%8B%E5%9B%B3%E6%9B%B8%E9%A4%A8
http://www.wikidata.org/entity/Q11551037,江戸川区立中央図書館,,2019-02-27T12:06:26Z,JP-1001124,https://ja.wikipedia.org/wiki/%E6%B1%9F%E6%88%B8%E5%B7%9D%E5%8C%BA%E7%AB%8B%E4%B8%AD%E5%A4%AE%E5%9B%B3%E6%9B%B8%E9%A4%A8
http://www.wikidata.org/entity/Q11546631,武雄市図書館,Point(130.023653 33.189119),2019-02-27T12:52:36Z,JP-1002970,https://ja.wikipedia.org/wiki/%E6%AD%A6%E9%9B%84%E5%B8%82%E5%9B%B3%E6%9B%B8%E9%A4%A8%E3%83%BB%E6%AD%B4%E5%8F%B2%E8%B3%87%E6%96%99%E9%A4%A8
http://www.wikidata.org/entity/Q11543029,横浜市磯子図書館,Point(139.618472 35.4025),2019-02-27T12:10:47Z,JP-1001297,https://ja.wikipedia.org/wiki/%E6%A8%AA%E6%B5%9C%E5%B8%82%E7%A3%AF%E5%AD%90%E5%9B%B3%E6%9B%B8%E9%A4%A8
http://www.wikidata.org/entity/Q11262862,横浜市中央図書館,Point(139.626528 35.447639),2019-07-28T04:21:28Z,JP-1001296,https://ja.wikipedia.org/wiki/%E6%A8%AA%E6%B5%9C%E5%B8%82%E4%B8%AD%E5%A4%AE%E5%9B%B3%E6%9B%B8%E9%A4%A8
http://www.wikidata.org/entity/Q11537504,桑名市立中央図書館,Point(136.68725 35.063139),2019-02-27T12:28:28Z,JP-1002019,https://ja.wikipedia.org/wiki/%E6%A1%91%E5%90%8D%E5%B8%82%E7%AB%8B%E4%B8%AD%E5%A4%AE%E5%9B%B3%E6%9B%B8%E9%A4%A8
http://www.wikidata.org/entity/Q11537297,桐生市立図書館,Point(139.331778 36.408611),2019-03-11T17:54:06Z,JP-1000567,https://ja.wikipedia.org/wiki/%E6%A1%90%E7%94%9F%E5%B8%82%E7%AB%8B%E5%9B%B3%E6%9B%B8%E9%A4%A8
http://www.wikidata.org/entity/Q11535227,栃木県立図書館,Point(139.885528 36.565222),2019-03-13T04:44:20Z,JP-1000498,https://ja.wikipedia.org/wiki/%E6%A0%83%E6%9C%A8%E7%9C%8C%E7%AB%8B%E5%9B%B3%E6%9B%B8%E9%A4%A8
http://www.wikidata.org/entity/Q11533413,枚方市立中央図書館,Point(135.671611 34.833444),2019-02-27T12:34:09Z,JP-1002235,https://ja.wikipedia.org/wiki/%E6%9E%9A%E6%96%B9%E5%B8%82%E7%AB%8B%E4%B8%AD%E5%A4%AE%E5%9B%B3%E6%9B%B8%E9%A4%A8
http://www.wikidata.org/entity/Q28685945,東浦町中央図書館,,2019-02-27T12:27:53Z,JP-1001996,https://ja.wikipedia.org/wiki/%E6%9D%B1%E6%B5%A6%E7%94%BA%E4%B8%AD%E5%A4%AE%E5%9B%B3%E6%9B%B8%E9%A4%A8
http://www.wikidata.org/entity/Q11527349,東松山市立高坂図書館,Point(139.393306 36.004944),2019-02-27T11:55:11Z,JP-1000655,https://ja.wikipedia.org/wiki/%E6%9D%B1%E6%9D%BE%E5%B1%B1%E5%B8%82%E7%AB%8B%E9%AB%98%E5%9D%82%E5%9B%B3%E6%9B%B8%E9%A4%A8
http://www.wikidata.org/entity/Q11527340,東松山市立図書館,Point(139.406556 36.037444),2019-04-24T13:03:49Z,JP-1000654,https://ja.wikipedia.org/wiki/%E6%9D%B1%E6%9D%BE%E5%B1%B1%E5%B8%82%E7%AB%8B%E5%9B%B3%E6%9B%B8%E9%A4%A8
http://www.wikidata.org/entity/Q11526926,東御市立図書館,Point(138.33119444 36.35913889),2019-02-27T12:20:49Z,JP-1001705,https://ja.wikipedia.org/wiki/%E6%9D%B1%E5%BE%A1%E5%B8%82%E7%AB%8B%E5%9B%B3%E6%9B%B8%E9%A4%A8
http://www.wikidata.org/entity/Q11525435,東京都立多摩図書館,Point(139.419167 35.688889),2019-03-12T18:52:33Z,JP-1000908,https://ja.wikipedia.org/wiki/%E6%9D%B1%E4%BA%AC%E9%83%BD%E7%AB%8B%E5%A4%9A%E6%91%A9%E5%9B%B3%E6%9B%B8%E9%A4%A8
http://www.wikidata.org/entity/Q11525377,東京都立中央図書館,Point(139.72634 35.652096),2019-06-07T22:30:25Z,JP-1000907,https://ja.wikipedia.org/wiki/%E6%9D%B1%E4%BA%AC%E9%83%BD%E7%AB%8B%E4%B8%AD%E5%A4%AE%E5%9B%B3%E6%9B%B8%E9%A4%A8
http://www.wikidata.org/entity/Q11522017,杉戸町立図書館,Point(139.726639 36.046833),2019-02-27T11:57:40Z,JP-1000751,https://ja.wikipedia.org/wiki/%E6%9D%89%E6%88%B8%E7%94%BA%E7%AB%8B%E5%9B%B3%E6%9B%B8%E9%A4%A8
http://www.wikidata.org/entity/Q11521203,札幌市中央図書館,Point(141.340278 43.030083),2019-02-27T11:40:48Z,JP-1000032,https://ja.wikipedia.org/wiki/%E6%9C%AD%E5%B9%8C%E5%B8%82%E5%9B%B3%E6%9B%B8%E9%A4%A8
http://www.wikidata.org/entity/Q11517759,朝霞市立図書館,Point(139.596111 35.793528),2019-02-27T11:56:11Z,JP-1000693,https://ja.wikipedia.org/wiki/%E6%9C%9D%E9%9C%9E%E5%B8%82%E7%AB%8B%E5%9B%B3%E6%9B%B8%E9%A4%A8
http://www.wikidata.org/entity/Q17223860,春日市民図書館,Point(130.455806 33.527778),2019-06-10T01:23:52Z,JP-1002908,https://ja.wikipedia.org/wiki/%E6%98%A5%E6%97%A5%E5%B8%82%E6%B0%91%E5%9B%B3%E6%9B%B8%E9%A4%A8
http://www.wikidata.org/entity/Q11513538,春日井市図書館,Point(136.973139 35.24735),2019-03-10T19:54:42Z,JP-1001943,https://ja.wikipedia.org/wiki/%E6%98%A5%E6%97%A5%E4%BA%95%E5%B8%82%E5%9B%B3%E6%9B%B8%E9%A4%A8
http://www.wikidata.org/entity/Q17212143,日進市立図書館,Point(137.043083 35.132231),2019-06-10T01:23:27Z,JP-1001977,https://ja.wikipedia.org/wiki/%E6%97%A5%E9%80%B2%E5%B8%82%E7%AB%8B%E5%9B%B3%E6%9B%B8%E9%A4%A8
http://www.wikidata.org/entity/Q11510054,日立市立記念図書館,Point(140.6595 36.59025),2019-02-27T11:50:43Z,JP-1000447,https://ja.wikipedia.org/wiki/%E6%97%A5%E7%AB%8B%E5%B8%82%E7%AB%8B%E8%A8%98%E5%BF%B5%E5%9B%B3%E6%9B%B8%E9%A4%A8
http://www.wikidata.org/entity/Q17224691,日立市立多賀図書館,Point(140.626444 36.556917),2019-02-27T11:50:44Z,JP-1000448,https://ja.wikipedia.org/wiki/%E6%97%A5%E7%AB%8B%E5%B8%82%E7%AB%8B%E5%A4%9A%E8%B3%80%E5%9B%B3%E6%9B%B8%E9%A4%A8
http://www.wikidata.org/entity/Q17224706,日立市立南部図書館,Point(140.613111 36.497361),2019-04-21T16:41:50Z,JP-1006943,https://ja.wikipedia.org/wiki/%E6%97%A5%E7%AB%8B%E5%B8%82%E7%AB%8B%E5%8D%97%E9%83%A8%E5%9B%B3%E6%9B%B8%E9%A4%A8
http://www.wikidata.org/entity/Q18338981,日立市立十王図書館,Point(140.685525 36.671986),2019-02-27T11:50:46Z,JP-1000449,https://ja.wikipedia.org/wiki/%E6%97%A5%E7%AB%8B%E5%B8%82%E7%AB%8B%E5%8D%81%E7%8E%8B%E5%9B%B3%E6%9B%B8%E9%A4%A8
http://www.wikidata.org/entity/Q11509583,日比谷図書文化館,Point(139.7545 35.671778),2019-04-24T12:59:17Z,JP-1005337,https://ja.wikipedia.org/wiki/%E6%97%A5%E6%AF%94%E8%B0%B7%E5%9B%B3%E6%9B%B8%E6%96%87%E5%8C%96%E9%A4%A8
http://www.wikidata.org/entity/Q11503049,新潟県立図書館,Point(139.051361 37.890167),2019-06-12T12:10:08Z,JP-1001375,https://ja.wikipedia.org/wiki/%E6%96%B0%E6%BD%9F%E7%9C%8C%E7%AB%8B%E5%9B%B3%E6%9B%B8%E9%A4%A8
http://www.wikidata.org/entity/Q11502931,新潟市立西川図書館,Point(138.922889 37.793528),2019-02-27T12:13:05Z,JP-1001392,https://ja.wikipedia.org/wiki/%E6%96%B0%E6%BD%9F%E5%B8%82%E7%AB%8B%E8%A5%BF%E5%B7%9D%E5%9B%B3%E6%9B%B8%E9%A4%A8
http://www.wikidata.org/entity/Q61887468,新潟市立中央図書館,,2019-05-19T04:00:26Z,JP-1001376,https://ja.wikipedia.org/wiki/%E6%96%B0%E6%BD%9F%E5%B8%82%E7%AB%8B%E4%B8%AD%E5%A4%AE%E5%9B%B3%E6%9B%B8%E9%A4%A8
http://www.wikidata.org/entity/Q17222065,文京区立真砂中央図書館,Point(139.757 35.708556),2019-02-27T12:01:58Z,JP-1000932,https://ja.wikipedia.org/wiki/%E6%96%87%E4%BA%AC%E5%8C%BA%E7%AB%8B%E7%9C%9F%E7%A0%82%E4%B8%AD%E5%A4%AE%E5%9B%B3%E6%9B%B8%E9%A4%A8
http://www.wikidata.org/entity/Q11498557,摂津市民図書館,Point(135.553111 34.772361),2019-02-27T12:35:08Z,JP-1002276,https://ja.wikipedia.org/wiki/%E6%91%82%E6%B4%A5%E5%B8%82%E6%B0%91%E5%9B%B3%E6%9B%B8%E9%A4%A8
http://www.wikidata.org/entity/Q11496506,戸田市立図書館,Point(139.663056 35.819167),2019-02-27T11:55:53Z,JP-1000683,https://ja.wikipedia.org/wiki/%E6%88%B8%E7%94%B0%E5%B8%82%E7%AB%8B%E5%9B%B3%E6%9B%B8%E9%A4%A8
http://www.wikidata.org/entity/Q11495858,我孫子市民図書館,Point(140.014667 35.866278),2019-02-27T12:00:26Z,JP-1000863,https://ja.wikipedia.org/wiki/%E6%88%91%E5%AD%AB%E5%AD%90%E5%B8%82%E6%B0%91%E5%9B%B3%E6%9B%B8%E9%A4%A8
http://www.wikidata.org/entity/Q11495665,成田市立図書館,,2019-02-27T11:58:57Z,JP-1000807,https://ja.wikipedia.org/wiki/%E6%88%90%E7%94%B0%E5%B8%82%E7%AB%8B%E5%9B%B3%E6%9B%B8%E9%A4%A8
http://www.wikidata.org/entity/Q11495644,成田山仏教図書館,Point(140.31936111 35.78566667),2019-02-27T12:01:29Z,JP-1000905,https://ja.wikipedia.org/wiki/%E6%88%90%E7%94%B0%E5%B1%B1%E4%BB%8F%E6%95%99%E5%9B%B3%E6%9B%B8%E9%A4%A8
http://www.wikidata.org/entity/Q11256818,愛知県図書館,Point(136.895219 35.1785),2019-03-07T21:16:38Z,JP-1001910,https://ja.wikipedia.org/wiki/%E6%84%9B%E7%9F%A5%E7%9C%8C%E5%9B%B3%E6%9B%B8%E9%A4%A8
http://www.wikidata.org/entity/Q11493622,愛媛県立図書館,Point(132.7625 33.840111),2019-04-24T13:59:49Z,JP-1002771,https://ja.wikipedia.org/wiki/%E6%84%9B%E5%AA%9B%E7%9C%8C%E7%AB%8B%E5%9B%B3%E6%9B%B8%E9%A4%A8
http://www.wikidata.org/entity/Q11492444,恵那市中央図書館,Point(137.410833 35.448194),2019-02-27T12:22:37Z,JP-1001778,https://ja.wikipedia.org/wiki/%E6%81%B5%E9%82%A3%E5%B8%82%E4%B8%AD%E5%A4%AE%E5%9B%B3%E6%9B%B8%E9%A4%A8
http://www.wikidata.org/entity/Q11492371,恵庭市立図書館,,2019-05-26T07:25:43Z,JP-1000088,https://ja.wikipedia.org/wiki/%E6%81%B5%E5%BA%AD%E5%B8%82%E7%AB%8B%E5%9B%B3%E6%9B%B8%E9%A4%A8
http://www.wikidata.org/entity/Q11490930,志摩市立図書館,Point(136.829803 34.322439),2019-02-27T12:28:59Z,JP-1002032,https://ja.wikipedia.org/wiki/%E5%BF%97%E6%91%A9%E5%B8%82%E7%AB%8B%E5%9B%B3%E6%9B%B8%E9%A4%A8
http://www.wikidata.org/entity/Q11489912,徳島県立図書館,Point(134.525306 34.040722),2019-05-24T22:56:41Z,JP-1002712,https://ja.wikipedia.org/wiki/%E5%BE%B3%E5%B3%B6%E7%9C%8C%E7%AB%8B%E5%9B%B3%E6%9B%B8%E9%A4%A8
http://www.wikidata.org/entity/Q11489773,徳島市立図書館,Point(134.5485 34.073556),2019-04-24T13:59:45Z,JP-1002713,https://ja.wikipedia.org/wiki/%E5%BE%B3%E5%B3%B6%E5%B8%82%E7%AB%8B%E5%9B%B3%E6%9B%B8%E9%A4%A8
http://www.wikidata.org/entity/Q11486540,延岡市立図書館,Point(131.659722 32.582222),2019-04-21T17:00:01Z,JP-1003109,https://ja.wikipedia.org/wiki/%E5%BB%B6%E5%B2%A1%E5%B8%82%E7%AB%8B%E5%9B%B3%E6%9B%B8%E9%A4%A8
http://www.wikidata.org/entity/Q11484791,広島県立図書館,Point(132.454028 34.377111),2019-06-12T12:10:05Z,JP-1002578,https://ja.wikipedia.org/wiki/%E5%BA%83%E5%B3%B6%E7%9C%8C%E7%AB%8B%E5%9B%B3%E6%9B%B8%E9%A4%A8
http://www.wikidata.org/entity/Q11484643,広島市立西区図書館,Point(132.448361 34.408528),2019-02-27T12:42:56Z,JP-1002584,https://ja.wikipedia.org/wiki/%E5%BA%83%E5%B3%B6%E5%B8%82%E7%AB%8B%E8%A5%BF%E5%8C%BA%E5%9B%B3%E6%9B%B8%E9%A4%A8
http://www.wikidata.org/entity/Q11484617,広島市立東区図書館,Point(132.483222 34.395611),2019-02-27T12:42:52Z,JP-1002581,https://ja.wikipedia.org/wiki/%E5%BA%83%E5%B3%B6%E5%B8%82%E7%AB%8B%E6%9D%B1%E5%8C%BA%E5%9B%B3%E6%9B%B8%E9%A4%A8
http://www.wikidata.org/entity/Q11484597,広島市立安芸区図書館,Point(132.526833 34.372111),2019-02-27T12:43:09Z,JP-1002589,https://ja.wikipedia.org/wiki/%E5%BA%83%E5%B3%B6%E5%B8%82%E7%AB%8B%E5%AE%89%E8%8A%B8%E5%8C%BA%E5%9B%B3%E6%9B%B8%E9%A4%A8
http://www.wikidata.org/entity/Q11484593,広島市立安佐南区図書館,Point(132.474583 34.451667),2019-02-27T12:42:53Z,JP-1002582,https://ja.wikipedia.org/wiki/%E5%BA%83%E5%B3%B6%E5%B8%82%E7%AB%8B%E5%AE%89%E4%BD%90%E5%8D%97%E5%8C%BA%E5%9B%B3%E6%9B%B8%E9%A4%A8
http://www.wikidata.org/entity/Q11484589,広島市立安佐北区図書館,Point(132.507611 34.525917),2019-02-27T12:42:51Z,JP-1002580,https://ja.wikipedia.org/wiki/%E5%BA%83%E5%B3%B6%E5%B8%82%E7%AB%8B%E5%AE%89%E4%BD%90%E5%8C%97%E5%8C%BA%E5%9B%B3%E6%9B%B8%E9%A4%A8
http://www.wikidata.org/entity/Q11484571,広島市立南区図書館,Point(132.4685 34.381083),2019-02-27T12:42:57Z,JP-1002585,https://ja.wikipedia.org/wiki/%E5%BA%83%E5%B3%B6%E5%B8%82%E7%AB%8B%E5%8D%97%E5%8C%BA%E5%9B%B3%E6%9B%B8%E9%A4%A8
http://www.wikidata.org/entity/Q11484566,広島市立佐伯区図書館,Point(132.359167 34.379472),2019-02-27T12:42:54Z,JP-1002583,https://ja.wikipedia.org/wiki/%E5%BA%83%E5%B3%B6%E5%B8%82%E7%AB%8B%E4%BD%90%E4%BC%AF%E5%8C%BA%E5%9B%B3%E6%9B%B8%E9%A4%A8
http://www.wikidata.org/entity/Q11484554,広島市立中央図書館,Point(132.456972 34.398833),2019-03-11T15:49:54Z,JP-1002579,https://ja.wikipedia.org/wiki/%E5%BA%83%E5%B3%B6%E5%B8%82%E7%AB%8B%E4%B8%AD%E5%A4%AE%E5%9B%B3%E6%9B%B8%E9%A4%A8
http://www.wikidata.org/entity/Q11484552,広島市立中区図書館,Point(132.447778 34.387778),2019-02-27T12:43:00Z,JP-1002586,https://ja.wikipedia.org/wiki/%E5%BA%83%E5%B3%B6%E5%B8%82%E7%AB%8B%E4%B8%AD%E5%8C%BA%E5%9B%B3%E6%9B%B8%E9%A4%A8
http://www.wikidata.org/entity/Q11484530,広島市まんが図書館,Point(132.474444 34.387722),2019-02-27T12:43:07Z,JP-1002588,https://ja.wikipedia.org/wiki/%E5%BA%83%E5%B3%B6%E5%B8%82%E3%81%BE%E3%82%93%E3%81%8C%E5%9B%B3%E6%9B%B8%E9%A4%A8
http://www.wikidata.org/entity/Q11484529,広島市こども図書館,Point(132.453733 34.398342),2019-02-27T12:43:06Z,JP-1002587,https://ja.wikipedia.org/wiki/%E5%BA%83%E5%B3%B6%E5%B8%82%E3%81%93%E3%81%A9%E3%82%82%E5%9B%B3%E6%9B%B8%E9%A4%A8
http://www.wikidata.org/entity/Q11483992,幸手市立図書館,Point(139.728361 36.068056),2019-02-27T11:56:49Z,JP-1000719,https://ja.wikipedia.org/wiki/%E5%B9%B8%E6%89%8B%E5%B8%82%E7%AB%8B%E5%9B%B3%E6%9B%B8%E9%A4%A8
http://www.wikidata.org/entity/Q17224670,常陸太田市立図書館,Point(140.525972 36.54525),2019-02-27T11:51:01Z,JP-1000458,https://ja.wikipedia.org/wiki/%E5%B8%B8%E9%99%B8%E5%A4%AA%E7%94%B0%E5%B8%82%E7%AB%8B%E5%9B%B3%E6%9B%B8%E9%A4%A8
http://www.wikidata.org/entity/Q11481627,常総市立図書館,Point(139.987528 36.016972),2019-02-27T11:50:59Z,JP-1000457,https://ja.wikipedia.org/wiki/%E5%B8%B8%E7%B7%8F%E5%B8%82%E7%AB%8B%E5%9B%B3%E6%9B%B8%E9%A4%A8
http://www.wikidata.org/entity/Q11481442,常滑市立図書館,Point(136.832125 34.889244),2019-02-27T12:26:59Z,JP-1001959,https://ja.wikipedia.org/wiki/%E5%B8%B8%E6%BB%91%E5%B8%82%E7%AB%8B%E5%9B%B3%E6%9B%B8%E9%A4%A8
http://www.wikidata.org/entity/Q17226825,帯広市図書館,Point(143.202111 42.91675),2019-02-27T11:41:26Z,JP-1000052,https://ja.wikipedia.org/wiki/%E5%B8%AF%E5%BA%83%E5%B8%82%E5%9B%B3%E6%9B%B8%E9%A4%A8
http://www.wikidata.org/entity/Q61887811,市立須坂図書館,,2019-05-19T02:54:42Z,JP-1001675,https://ja.wikipedia.org/wiki/%E5%B8%82%E7%AB%8B%E9%A0%88%E5%9D%82%E5%9B%B3%E6%9B%B8%E9%A4%A8
http://www.wikidata.org/entity/Q22119309,市立竹原書院図書館,Point(132.906806 34.340639),2019-02-27T12:43:24Z,JP-1002597,https://ja.wikipedia.org/wiki/%E5%B8%82%E7%AB%8B%E7%AB%B9%E5%8E%9F%E6%9B%B8%E9%99%A2%E5%9B%B3%E6%9B%B8%E9%A4%A8
http://www.wikidata.org/entity/Q11437992,市立大町図書館,Point(137.851472 36.508556),2019-05-08T13:47:59Z,JP-1001686,https://ja.wikipedia.org/wiki/%E5%B8%82%E7%AB%8B%E5%A4%A7%E7%94%BA%E5%9B%B3%E6%9B%B8%E9%A4%A8
http://www.wikidata.org/entity/Q17990264,川西市立中央図書館,Point(135.412944 34.826611),2019-02-27T12:37:12Z,JP-1002357,https://ja.wikipedia.org/wiki/%E5%B7%9D%E8%A5%BF%E5%B8%82%E7%AB%8B%E4%B8%AD%E5%A4%AE%E5%9B%B3%E6%9B%B8%E9%A4%A8
